AccountID,Business_Industry,_WFR,Subscribers,Customer_Since,App & Portal Sessions,Alerts Sent to Travellers,Pre Trip Advisories Sent,DLP Completed Courses,Total Cases,Medical Cases,Security Cases,Travel Cases,Medical Cases: I&A,Medical Cases: Out-Patient,Medical Cases: In-Patient,"Medical Cases: Evacuation / Repatriation, & RMR",Security cases: I&A,Security cases: Referral,Security cases: Interventional Assistance,Security cases: Evacuation,Security cases: Active Monitoring
1603223,Banks and Financial Services,WFR1,600,1/1/23,20,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1237456,Pharmaceuticals Biotech and Lifesciences,WFR1,2300,4/10/14,77,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1242531,NGOs,WFR1,105,3/21/14,114,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0
1277598,Heavy Industry Manufacturing and Machinery,WFR2,59,1/1/15,78,0,0,0,3,3,1,0,3,0,0,0,1,0,0,0,0
1096225,Food Beverage and Tobacco,WFR1,140,1/14/13,103,0,0,0,2,2,1,0,2,0,0,0,1,0,0,0,0
1600004,Commercial and Professional Services,WFR3,453,6/1/22,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1197531,Engineering and Construction,WFR1,140,1/1/14,183,0,0,0,4,3,0,1,3,0,0,0,0,0,0,0,0
1198239,NGOs,Non-WFR,60,3/13/13,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214805,Heavy Industry Manufacturing and Machinery,Non-WFR,150,8/1/14,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600582,NGOs,WFR1,65,7/1/22,99,0,0,0,9,6,4,0,6,0,0,0,4,0,0,0,0
1613616,Electricity Generation and Renewables,WFR1,120,3/1/23,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1096778,Transport Services,WFR1,69,1/1/13,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
1511459,Commercial and Professional Services,Non-WFR,400,10/1/18,7,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
1600560,Software services,WFR1,315,2/1/22,0,0,0,0,2,1,1,0,1,0,0,0,1,0,0,0,0
1388302,Commercial and Professional Services,WFR1,264,8/1/16,83,0,0,0,6,5,1,0,5,0,0,0,1,0,0,0,0
10448,Government and IGOs,WFR1,120,10/1/06,50,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
958821,Commercial and Professional Services,Non-WFR,85,4/1/12,18,0,0,0,6,0,6,0,0,0,0,0,6,0,0,0,0
266469,Media Entertainment Gaming,WFR1,400,6/1/06,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0
1197591,Software services,WFR1,70,3/17/13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440778,Education,WFR1,350,5/10/23,130,0,0,0,12,10,7,0,10,0,0,0,7,0,0,0,0
1524839,Automobiles and Components,Non-WFR,80,4/1/18,24,0,0,0,2,2,1,0,2,0,0,0,1,0,0,0,0
1541395,Software services,WFR1,100,1/30/20,467,0,0,0,9,2,7,1,2,0,0,0,7,0,0,0,0
1591897,Heavy Industry Manufacturing and Machinery,WFR1,70,9/28/21,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0
1588741,Automobiles and Components,WFR1,1000,10/30/20,133,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0
1547818,Banks and Financial Services,WFR1,112,6/24/19,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419727,Education,WFR1,270,10/30/16,22,0,0,0,4,3,3,0,3,0,0,0,3,0,0,0,0
1439352,Aviation Commercial,WFR2,60,6/30/16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441905,Government and IGOs,WFR1,251,2/5/11,66,0,0,0,2,2,2,0,2,0,0,0,2,0,0,0,0
1057563,Tech Hardware Semiconductors and Equipment,WFR1,204,6/20/11,24,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
890890,Banks and Financial Services,WFR1,450,11/29/11,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457532,Media Entertainment Gaming,Non-WFR,114,9/1/12,3,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0
632531,Banks and Financial Services,WFR1,343,7/17/08,25,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
251169,Engineering and Construction,Non-WFR,62,7/3/12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
958661,Banks and Financial Services,WFR2,511,4/1/10,59,0,0,0,4,1,3,0,1,0,0,0,3,0,0,0,0
655585,Oil and Gas,WFR2,153,2/26/09,15,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0
241260,Heavy Industry Manufacturing and Machinery,Non-WFR,149,4/12/12,6,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
971696,Mining,WFR1,53,2/17/17,6,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
844199,Engineering and Construction,Non-WFR,87,1/6/09,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454184,Mining,WFR3,262,5/14/07,26,0,0,0,3,1,2,1,1,0,0,0,2,0,0,0,0
585929,Commercial and Professional Services,WFR1,825,6/30/13,68,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1039429,Transport Services,WFR1,520,3/21/12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771499,Commercial and Professional Services,WFR1,50,8/3/10,42,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
1046137,Engineering and Construction,WFR2,51,4/3/11,6,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0
842724,Heavy Industry Manufacturing and Machinery,WFR2,560,5/1/16,11,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0
308846,Pharmaceuticals Biotech and Lifesciences,WFR2,122,3/1/11,28,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
844949,Government and IGOs,WFR1,75,9/1/09,7,0,0,0,2,2,2,0,2,0,0,0,2,0,0,0,0
860465,Healthcare Equipment and Services,WFR1,150,1/23/09,330,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
306167,NGOs,WFR1,65,8/12/11,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811848,Government and IGOs,WFR1,70,8/22/08,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626002,Government and IGOs,WFR1,154,11/22/06,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892716,Engineering and Construction,Non-WFR,76,7/31/12,4,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
1089009,Heavy Industry Manufacturing and Machinery,Non-WFR,102,1/5/12,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652955,Oil and Gas,Non-WFR,123,11/1/08,65,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
1094624,Oil and Gas,Non-WFR,469,5/15/12,20,0,0,0,6,1,5,0,1,0,0,0,5,0,0,0,0
1096661,Food Beverage and Tobacco,WFR3,147,11/14/22,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097459,Software services,WFR1,120,4/14/14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437812,Banks and Financial Services,Non-WFR,275,4/1/12,14,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
590551,Food Beverage and Tobacco,Non-WFR,264,8/9/12,13,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0
803700,Commercial and Professional Services,WFR2,241,7/27/08,2,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0
350480,Telecommunication Services,WFR1,211,1/1/09,8,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0
885393,Consumer Services,WFR1,53,1/31/13,89,0,0,0,7,7,0,0,7,0,0,0,0,0,0,0,0
1192076,Tech Hardware Semiconductors and Equipment,WFR2,110,10/1/14,2,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0
1203214,Education,WFR1,1650,3/15/14,53,0,0,0,66,37,65,0,37,0,0,0,65,0,0,0,0
1251943,Education,WFR1,175,6/26/17,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1251964,Education,WFR1,490,11/28/14,11,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0
1251977,Education,WFR1,130,5/10/16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554858,Heavy Industry Manufacturing and Machinery,Non-WFR,86,8/1/07,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347621,Software services,WFR1,790,3/27/12,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0
1312016,Heavy Industry Manufacturing and Machinery,WFR2,60,6/22/15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095475,Education,WFR1,500,6/16/12,654,0,0,0,4,2,2,1,2,0,0,0,2,0,0,0,0
1331391,Education,WFR1,167,12/23/15,71,0,0,0,6,2,1,3,2,0,0,0,1,0,0,0,0
1338108,Oil and Gas,WFR2,275,4/25/16,10,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
1096999,Heavy Industry Manufacturing and Machinery,WFR1,392,2/28/13,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1595051,Media Entertainment Gaming,WFR1,100,9/1/21,12,0,0,0,73,64,70,0,64,0,0,0,70,0,0,0,0
1599139,Software services,WFR1,50,12/1/21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1198295,Heavy Industry Manufacturing and Machinery,WFR2,100,4/22/13,0,0,0,0,3,1,2,0,1,0,0,0,2,0,0,0,0
1254817,Government and IGOs,WFR1,377,9/1/15,198,0,0,0,3,1,2,0,1,0,0,0,2,0,0,0,0
1598435,Heavy Industry Manufacturing and Machinery,WFR2,107,11/1/22,8,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0
1628898,NGOs,WFR3,75,1/26/24,34,4,0,0,3,0,3,0,0,0,0,0,2,0,0,1,0
1313559,Software services,WFR1,1572,7/31/24,75,0,0,0,14,2,14,0,2,0,0,0,10,2,0,1,1
1206859,Heavy Industry Manufacturing and Machinery,WFR2,235,10/15/14,429,0,0,0,17,9,9,0,6,3,0,0,8,0,0,1,0
45253,Commercial and Professional Services,WFR1,3100,4/1/12,350,0,0,0,38,13,32,0,10,3,0,0,27,4,0,1,0
77169,Government and IGOs,Non-WFR,21000,1/1/10,136,0,0,0,13,12,3,0,8,3,0,1,1,1,0,1,0
1344689,Heavy Industry Manufacturing and Machinery,Non-WFR,81,11/4/16,273,0,0,0,3,0,3,0,0,0,0,0,2,0,0,1,0
1550937,Education,WFR1,830,5/28/21,659,0,0,0,32,20,15,0,15,5,0,0,15,0,0,0,0
1644286,Food Beverage and Tobacco,WFR1,250,3/15/25,247,0,0,0,4,0,4,0,0,0,0,0,3,0,1,0,0
1096398,Banks and Financial Services,WFR3,1300,5/1/20,21,47,0,0,4,0,4,0,0,0,0,0,3,0,1,0,0
441129,Education,WFR1,3056,10/1/07,642,0,0,0,24,19,3,2,7,12,0,0,2,0,1,0,0
1088504,Heavy Industry Manufacturing and Machinery,WFR1,100,9/17/12,178,16,0,0,4,1,4,0,1,0,0,0,2,1,1,0,0
1228002,Heavy Industry Manufacturing and Machinery,WFR1,350,4/22/14,164,0,0,0,3,1,2,0,1,0,0,0,1,0,1,0,0
1583666,NGOs,WFR1,217,4/16/20,13,0,0,0,13,9,5,0,7,1,0,1,4,0,1,0,0
908001,Aviation: OEM,WFR1,81,10/22/12,39,0,0,0,2,1,2,0,1,0,0,0,1,0,1,0,0
582720,Education,WFR1,294,8/1/20,28,0,0,0,22,17,6,1,7,10,0,0,5,0,1,0,0
1049358,Media Entertainment Gaming,WFR2,400,9/1/23,0,0,0,0,20,3,17,1,3,0,0,0,14,1,2,0,0
1602009,Heavy Industry Manufacturing and Machinery,WFR1,50,3/1/22,140,0,0,0,11,2,9,0,2,0,0,0,6,1,2,0,0
1268223,Engineering and Construction,WFR3,61,3/11/15,128,0,0,0,3,1,2,0,1,0,0,0,1,0,1,0,0
1286112,Mining,WFR2,136,4/1/15,22,0,0,0,3,2,2,0,2,0,0,0,1,0,1,0,0
214920,Commercial and Professional Services,WFR2,205,1/4/12,106,0,0,0,7,4,2,1,2,2,0,0,1,0,1,0,0
1532815,Banks and Financial Services,Non-WFR,150,10/13/17,7,0,0,0,9,7,2,0,7,0,0,0,1,0,1,0,0
1542636,Tech Hardware Semiconductors and Equipment,WFR1,450,6/25/19,36,0,0,0,6,2,4,0,1,1,0,0,3,0,1,0,0
34435,Commercial and Professional Services,Non-WFR,15303,4/10/08,95,0,0,0,121,72,49,1,46,26,0,0,48,0,1,0,0
1445008,Aerospace and Defense,WFR2,140,8/12/22,19,0,0,0,10,0,10,0,0,0,0,0,8,1,1,0,0
1091569,Food Beverage and Tobacco,Non-WFR,169,2/1/12,60,0,0,0,11,3,8,0,1,2,0,0,6,1,1,0,0
262360,Tech Hardware Semiconductors and Equipment,Non-WFR,21633,5/23/11,22981,313,0,0,1365,1194,81,101,575,576,34,9,73,6,2,0,0
46437,Banks and Financial Services,WFR1,30472,9/30/06,144,111,0,0,81,36,37,8,26,9,1,0,34,1,2,0,0
743637,Commercial and Professional Services,WFR1,4490,1/1/09,6880,0,0,0,352,143,291,5,130,12,1,0,272,15,3,1,0
451510,Oil and Gas,Non-WFR,13232,4/24/08,30,0,0,0,110,64,50,0,23,36,4,1,37,9,4,0,0
278440,Pharmaceuticals Biotech and Lifesciences,WFR1,22540,2/17/07,3298,0,0,0,88,61,18,12,37,22,2,0,10,2,5,1,0
1096524,Banks and Financial Services,Non-WFR,5276,9/1/12,108,0,0,0,6,5,1,1,2,1,2,0,0,0,1,0,0
73433,NGOs,WFR1,3800,1/1/06,51,0,0,0,41,39,4,0,18,8,7,6,3,0,1,0,0
1096704,Heavy Industry Manufacturing and Machinery,WFR1,753,2/4/21,66,0,0,0,26,4,6,16,2,1,1,0,5,0,1,0,0
1547772,Mining,WFR2,533,6/1/18,1020,0,0,0,32,18,13,3,10,6,1,1,11,2,0,0,0
1013586,Oil and Gas,WFR1,10536,3/24/23,1003,0,0,0,121,115,1,6,30,69,9,7,0,0,0,1,0
1024613,Heavy Industry Manufacturing and Machinery,WFR1,933,5/1/15,466,0,0,0,11,6,4,1,5,0,1,0,3,0,0,1,0
1187875,Government and IGOs,Non-WFR,18488,5/23/13,171,0,0,0,463,444,13,14,115,227,72,30,12,0,0,1,0
45420,Engineering and Construction,WFR3,1334,7/1/12,82,0,0,0,166,164,4,0,34,94,29,7,3,0,0,1,0
1181830,Oil and Gas,WFR3,55,11/15/12,7,3,0,0,12,11,1,0,6,3,1,1,1,0,0,0,0
1095616,Education,WFR1,62,5/15/24,295,0,0,0,27,24,5,1,13,10,1,0,5,0,0,0,0
1616889,Engineering and Construction,WFR2,505,2/1/24,496,0,0,0,22,5,18,0,4,0,1,0,16,2,0,0,0
1213623,Government and IGOs,WFR1,90,3/3/15,57,0,0,0,9,7,2,0,1,4,2,0,1,1,0,0,0
1457263,NGOs,WFR1,551,1/1/25,54,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1588361,NGOs,WFR1,650,6/13/24,584,0,0,0,30,26,5,0,6,18,2,0,5,0,0,0,0
1638019,Banks and Financial Services,WFR1,719,9/30/24,275,0,0,0,5,5,0,0,3,1,1,0,0,0,0,0,0
1586151,Engineering and Construction,WFR2,400,6/22/20,44,0,0,0,12,7,6,0,6,0,1,0,6,0,0,0,0
1629132,Engineering and Construction,WFR3,1000,1/9/24,9,0,0,0,2,2,0,0,1,0,1,0,0,0,0,0,0
1602816,Banks and Financial Services,WFR1,600,9/30/24,330,0,0,0,15,11,1,3,7,3,1,0,1,0,0,0,0
560650,Education,WFR1,2500,7/30/24,1344,0,0,0,94,85,7,2,44,34,6,1,7,0,0,0,0
1395866,Education,WFR1,110,3/28/25,141,0,0,0,9,9,2,0,3,5,1,0,2,0,0,0,0
112300,Engineering and Construction,WFR3,500,4/30/09,35,16,0,0,2,1,1,0,0,0,1,0,1,0,0,0,0
1575750,Mining,WFR1,200,12/2/24,2,0,0,0,6,6,0,0,1,1,4,0,0,0,0,0,0
1600003,Maritime: Cruise Lines,WFR1,10943,2/1/25,0,0,0,0,90,90,0,0,41,23,26,0,0,0,0,0,0
1251843,NGOs,WFR1,201,10/31/19,220,0,0,0,24,24,0,0,8,14,1,1,0,0,0,0,0
1185619,Heavy Industry Manufacturing and Machinery,WFR1,182,4/1/20,38,0,0,0,5,5,0,0,3,0,1,1,0,0,0,0,0
1365267,NGOs,WFR1,240,4/28/25,0,0,0,0,5,5,0,0,3,0,1,1,0,0,0,0,0
1302021,Consumer Services,WFR1,250,2/1/15,0,0,0,0,84,84,0,0,53,29,2,0,0,0,0,0,0
107339,Government and IGOs,WFR1,3202,7/1/06,1538,39,0,0,156,111,45,2,65,32,13,1,40,5,0,0,0
679540,Oil and Gas,WFR3,1930,6/24/07,1668,9461,0,0,35,26,10,2,16,4,2,4,10,0,0,0,0
1244518,Engineering and Construction,WFR3,2284,12/1/20,161,153,0,0,5,2,2,1,0,0,1,1,1,1,0,0,0
272479,Commercial and Professional Services,WFR1,20000,11/28/06,1585,1091,0,0,332,312,25,6,194,103,13,2,25,0,0,0,0
269667,Government and IGOs,WFR1,11489,10/22/05,181,8364,0,0,80,76,3,2,14,22,12,28,3,0,0,0,0
738093,NGOs,Non-WFR,1212,5/1/08,504,8218,0,0,63,55,3,6,23,28,3,1,3,0,0,0,0
79318,Aerospace and Defense,WFR1,79394,8/1/06,2886,6,0,0,964,956,6,7,380,557,16,3,5,1,0,0,0
44900,Engineering and Construction,Non-WFR,5297,2/28/06,1568,52,0,0,35,28,2,6,15,10,1,2,2,0,0,0,0
463382,Education,WFR2,1632,7/1/12,1826,14,0,0,87,72,17,4,31,40,1,0,17,0,0,0,0
1237597,Software services,WFR3,2613,11/1/20,2662,17,0,0,20,14,4,3,4,8,2,0,4,0,0,0,0
728950,Consumer Services,WFR1,275,1/1/12,188,288,0,0,6,5,1,0,1,3,1,0,1,0,0,0,0
1085449,Education,WFR1,2500,8/31/15,38,27,0,0,14,12,0,2,1,9,2,0,0,0,0,0,0
536545,Engineering and Construction,WFR3,1558,11/24/11,113,13869,0,0,53,50,1,2,31,13,6,0,1,0,0,0,0
968021,Media Entertainment Gaming,WFR1,36007,1/14/10,416,558,0,0,305,154,68,97,62,86,6,0,60,8,0,0,0
428749,Heavy Industry Manufacturing and Machinery,WFR3,979,5/15/09,959,238,0,0,6,5,1,0,3,1,1,0,0,0,0,0,1
252539,Education,WFR3,2565,7/1/12,623,356,0,0,95,88,7,2,39,44,5,0,7,0,0,0,0
1097616,Tech Hardware Semiconductors and Equipment,Non-WFR,12000,6/30/20,3413,170066,0,0,121,111,2,8,39,68,4,0,2,0,0,0,0
920962,Oil and Gas,WFR3,100,11/4/09,77,2217,0,0,14,12,3,0,8,2,2,0,3,0,0,0,0
369978,Engineering and Construction,WFR3,165,11/1/12,101,1840,0,0,21,14,20,0,13,0,1,0,20,0,0,0,0
678432,NGOs,WFR1,900,4/30/12,642,1,0,0,116,59,100,5,56,2,1,0,98,2,0,0,0
337814,Software services,WFR3,3234,6/8/06,3414,31,0,0,21,17,4,0,10,6,1,0,4,0,0,0,0
1473776,Education,WFR3,631,6/1/18,3098,9113,0,0,87,77,10,3,40,35,2,0,9,1,0,0,0
660584,Commercial and Professional Services,WFR3,714,4/16/12,302,10647,0,0,10,3,6,2,2,0,1,0,6,0,0,0,0
1092628,Software services,WFR1,1429,12/20/18,155,80,0,0,23,21,0,2,14,6,1,0,0,0,0,0,0
438119,Engineering and Construction,WFR3,1030,11/30/23,1305,8053,0,0,8,6,2,0,4,1,1,0,2,0,0,0,0
1261943,Consumer Services,WFR1,338,6/30/14,60,56,0,0,6,2,4,0,1,0,1,0,4,0,0,0,0
1544503,Government and IGOs,WFR3,598,11/1/18,145,7,0,0,177,170,7,0,22,147,1,0,4,3,0,0,0
1257009,Heavy Industry Manufacturing and Machinery,WFR3,490,4/1/19,97,19,0,0,4,3,1,0,1,1,1,0,1,0,0,0,0
1523471,NGOs,WFR3,2317,12/31/17,197,37,0,0,14,13,0,1,3,1,7,2,0,0,0,0,0
46344,Heavy Industry Manufacturing and Machinery,Non-WFR,8241,1/1/12,387,2,0,0,9,5,1,3,2,2,1,0,1,0,0,0,0
1579945,Engineering and Construction,WFR2,500,3/31/20,88,0,0,0,17,12,6,0,10,1,1,0,6,0,0,0,0
305062,Food Beverage and Tobacco,WFR1,1225,1/1/11,538,0,0,0,8,6,4,0,3,2,1,0,3,1,0,0,0
1575233,Oil and Gas,WFR2,400,1/5/20,0,0,0,0,2,2,0,0,1,0,1,0,0,0,0,0,0
509563,NGOs,Non-WFR,634,11/1/11,27,0,0,0,76,71,2,3,43,22,3,3,2,0,0,0,0
107019,Pharmaceuticals Biotech and Lifesciences,Non-WFR,12300,1/1/12,50,0,0,0,17,17,0,0,6,4,4,3,0,0,0,0,0
306981,Government and IGOs,Non-WFR,10500,1/1/12,44,0,0,0,25,23,0,2,11,5,4,3,0,0,0,0,0
509774,Automobiles and Components,WFR1,60,12/21/07,24,0,0,0,46,46,0,0,18,27,1,0,0,0,0,0,0
498295,Oil and Gas,WFR1,8050,2/16/06,71,0,0,0,23,13,2,9,10,2,1,0,2,0,0,0,0
1566652,Engineering and Construction,WFR1,1039,1/31/23,244,0,0,0,121,115,3,3,14,95,5,1,3,0,0,0,0
833734,Aviation: BGA,Non-WFR,2865,1/1/12,43,0,0,0,7,6,1,0,5,0,1,0,1,0,0,0,0
814394,Consumer Retail,WFR1,261,1/1/12,72,0,0,0,4,2,2,0,1,0,1,0,1,1,0,0,0
559492,Oil and Gas,WFR1,500,12/1/12,638,0,0,0,49,40,13,0,20,18,2,0,11,2,0,0,0
517051,Commercial and Professional Services,WFR1,4147,1/1/07,47,0,0,0,53,28,18,10,19,7,2,0,18,0,0,0,0
209405,Oil and Gas,WFR1,8453,7/20/10,779,0,0,0,89,50,27,14,22,21,6,1,19,8,0,0,0
590603,Heavy Industry Manufacturing and Machinery,WFR1,2515,11/1/14,173,0,0,0,24,19,3,2,4,12,2,1,3,0,0,0,0
1061006,Oil and Gas,WFR1,215,9/5/11,29,0,0,0,6,4,1,1,3,0,1,0,1,0,0,0,0
598445,Aerospace and Defense,WFR1,7583,7/1/06,109,0,0,0,69,56,7,8,27,24,5,0,7,0,0,0,0
440088,Government and IGOs,Non-WFR,15454,3/15/12,116,0,0,0,20,17,3,1,13,0,1,3,3,0,0,0,0
106862,Food Beverage and Tobacco,WFR1,2820,5/18/08,245,0,0,0,50,50,1,0,22,22,4,2,1,0,0,0,0
105554,Banks and Financial Services,WFR1,2610,1/1/12,407,0,0,0,42,18,17,11,13,3,1,1,17,0,0,0,0
114067,Oil and Gas,WFR1,2052,1/1/10,5,0,0,0,122,118,4,1,71,25,19,3,4,0,0,0,0
687843,Heavy Industry Manufacturing and Machinery,WFR1,124,5/1/12,22,0,0,0,7,6,1,0,3,1,1,1,1,0,0,0,0
1023818,Heavy Industry Manufacturing and Machinery,WFR1,862,7/1/15,221,0,0,0,5,5,0,0,3,1,1,0,0,0,0,0,0
590265,Engineering and Construction,WFR3,329,1/1/12,220,0,0,0,67,34,45,15,33,0,1,0,44,1,0,0,0
632622,Oil and Gas,WFR1,10000,12/20/07,483,0,0,0,30,21,8,3,17,1,1,2,8,0,0,0,0
428932,Engineering and Construction,Non-WFR,973,3/25/11,208,0,0,0,19,15,3,2,9,3,3,0,3,0,0,0,0
105899,NGOs,WFR1,691,1/1/12,324,0,0,0,81,75,4,3,42,29,3,1,3,1,0,0,0
232675,Oil and Gas,WFR1,6600,7/1/10,330,0,0,0,87,82,2,3,38,19,9,16,2,0,0,0,0
581249,Engineering and Construction,Non-WFR,90,9/28/11,0,0,0,0,3,3,1,0,1,0,2,0,1,0,0,0,0
1344635,Education,Non-WFR,3000,1/1/18,12,0,0,0,51,46,1,4,20,23,3,0,1,0,0,0,0
108132,Heavy Industry Manufacturing and Machinery,WFR3,2420,5/5/10,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1396367,Aviation Commercial,Non-WFR,2280,6/1/19,171,0,0,0,7,7,0,0,1,5,1,0,0,0,0,0,0
1387460,Heavy Industry Manufacturing and Machinery,WFR2,850,6/30/16,443,0,0,0,45,35,9,1,18,15,2,0,9,0,0,0,0
404439,Engineering and Construction,Non-WFR,300,1/16/06,51,0,0,0,25,20,5,0,4,2,13,1,5,0,0,0,0
1312590,Oil and Gas,Non-WFR,274,3/1/15,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0
